eval_split,variant,image_path,file_stem,hardware_source,region_index_within_image,field_name,kind,original_x0,original_y0,original_x1,original_y1,clipped,native_width,native_height,valid_after_clip,x0,y0,x1,y1
official_test,digital_3,test/attack/digital_3/scan/portugal-119_03.jpg,portugal-119_03,scan,0,dob,text,1686,585,2010,661,True,1992,1248,True,1686,585,1992,661
official_test,digital_3,test/attack/digital_3/scan/portugal-119_03.jpg,portugal-119_03,scan,1,doe,text,1281,753,1607,829,False,1992,1248,True,1281,753,1607,829
official_test,digital_3,test/attack/digital_3/scan/portugal-119_03.jpg,portugal-119_03,scan,2,name,text,671,326,1192,404,False,1992,1248,True,671,326,1192,404
official_test,digital_3,test/attack/digital_3/scan/portugal-125_03.jpg,portugal-125_03,scan,0,dob,text,1687,587,2013,664,True,1999,1245,True,1687,587,1999,664
official_test,digital_3,test/attack/digital_3/scan/portugal-125_03.jpg,portugal-125_03,scan,1,doe,text,1280,754,1606,831,False,1999,1245,True,1280,754,1606,831
official_test,digital_3,test/attack/digital_3/scan/portugal-125_03.jpg,portugal-125_03,scan,2,name,text,669,326,1122,404,False,1999,1245,True,669,326,1122,404
official_test,digital_3,test/attack/digital_3/scan/portugal-143_03.jpg,portugal-143_03,scan,0,dob,text,1685,586,2012,662,True,1995,1247,True,1685,586,1995,662
official_test,digital_3,test/attack/digital_3/scan/portugal-143_03.jpg,portugal-143_03,scan,1,doe,text,1278,754,1605,830,False,1995,1247,True,1278,754,1605,830
official_test,digital_3,test/attack/digital_3/scan/portugal-143_03.jpg,portugal-143_03,scan,2,name,text,668,325,1156,403,False,1995,1247,True,668,325,1156,403
official_test,digital_3,test/attack/digital_3/scan/portugal-172_03.jpg,portugal-172_03,scan,0,dob,text,1683,589,2010,665,True,1995,1252,True,1683,589,1995,665
official_test,digital_3,test/attack/digital_3/scan/portugal-172_03.jpg,portugal-172_03,scan,1,doe,text,1274,757,1601,833,False,1995,1252,True,1274,757,1601,833
official_test,digital_3,test/attack/digital_3/scan/portugal-172_03.jpg,portugal-172_03,scan,2,name,text,663,328,1154,406,False,1995,1252,True,663,328,1154,406
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1016.jpg,portugal-NF-1016,scan,0,dob,text,1683,568,2011,635,True,1990,1250,True,1683,568,1990,635
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1016.jpg,portugal-NF-1016,scan,1,doe,text,1287,748,1615,815,False,1990,1250,True,1287,748,1615,815
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1016.jpg,portugal-NF-1016,scan,2,name,text,657,337,1224,401,False,1990,1250,True,657,337,1224,401
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1022.jpg,portugal-NF-1022,scan,0,dob,text,1691,588,2016,664,True,1995,1245,True,1691,588,1995,664
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1022.jpg,portugal-NF-1022,scan,1,doe,text,1285,754,1610,829,False,1995,1245,True,1285,754,1610,829
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1022.jpg,portugal-NF-1022,scan,2,name,text,672,327,1126,405,False,1995,1245,True,672,327,1126,405
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1024.jpg,portugal-NF-1024,scan,0,dob,text,1677,574,2006,641,True,1990,1253,True,1677,574,1990,641
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1024.jpg,portugal-NF-1024,scan,1,doe,text,1278,752,1607,819,False,1990,1253,True,1278,752,1607,819
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1024.jpg,portugal-NF-1024,scan,2,name,text,649,340,1071,405,False,1990,1253,True,649,340,1071,405
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1026.jpg,portugal-NF-1026,scan,0,dob,text,1691,579,2019,648,True,1995,1257,True,1691,579,1995,648
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1026.jpg,portugal-NF-1026,scan,1,doe,text,1290,756,1618,823,False,1995,1257,True,1290,756,1618,823
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1026.jpg,portugal-NF-1026,scan,2,name,text,661,341,1102,408,False,1995,1257,True,661,341,1102,408
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1041.jpg,portugal-NF-1041,scan,0,dob,text,1690,583,2015,658,True,1998,1246,True,1690,583,1998,658
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1041.jpg,portugal-NF-1041,scan,1,doe,text,1285,751,1610,826,False,1998,1246,True,1285,751,1610,826
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1041.jpg,portugal-NF-1041,scan,2,name,text,671,325,1193,403,False,1998,1246,True,671,325,1193,403
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1060.jpg,portugal-NF-1060,scan,0,dob,text,1687,568,2015,635,True,1995,1248,True,1687,568,1995,635
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1060.jpg,portugal-NF-1060,scan,1,doe,text,1287,747,1615,814,False,1995,1248,True,1287,747,1615,814
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1060.jpg,portugal-NF-1060,scan,2,name,text,659,336,1256,400,False,1995,1248,True,659,336,1256,400
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1066.jpg,portugal-NF-1066,scan,0,dob,text,1683,586,2008,662,True,1995,1246,True,1683,586,1995,662
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1066.jpg,portugal-NF-1066,scan,1,doe,text,1278,754,1603,830,False,1995,1246,True,1278,754,1603,830
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1066.jpg,portugal-NF-1066,scan,2,name,text,668,325,1222,405,False,1995,1246,True,668,325,1222,405
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1083.jpg,portugal-NF-1083,scan,0,dob,text,1685,584,2010,660,True,1995,1246,True,1685,584,1995,660
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1083.jpg,portugal-NF-1083,scan,1,doe,text,1281,752,1608,828,False,1995,1246,True,1281,752,1608,828
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1083.jpg,portugal-NF-1083,scan,2,name,text,670,325,1292,405,False,1995,1246,True,670,325,1292,405
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1086.jpg,portugal-NF-1086,scan,0,dob,text,1684,569,2012,636,True,1993,1249,True,1684,569,1993,636
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1086.jpg,portugal-NF-1086,scan,1,doe,text,1285,746,1613,813,False,1993,1249,True,1285,746,1613,813
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1086.jpg,portugal-NF-1086,scan,2,name,text,658,335,1097,402,False,1993,1249,True,658,335,1097,402
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1105.jpg,portugal-NF-1105,scan,0,dob,text,1687,588,2014,664,True,1995,1253,True,1687,588,1995,664
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1105.jpg,portugal-NF-1105,scan,1,doe,text,1279,756,1606,832,False,1995,1253,True,1279,756,1606,832
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1105.jpg,portugal-NF-1105,scan,2,name,text,668,328,1207,406,False,1995,1253,True,668,328,1207,406
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1107.jpg,portugal-NF-1107,scan,0,dob,text,1690,583,2017,659,True,1998,1244,True,1690,583,1998,659
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1107.jpg,portugal-NF-1107,scan,1,doe,text,1281,751,1608,827,False,1998,1244,True,1281,751,1608,827
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1107.jpg,portugal-NF-1107,scan,2,name,text,669,325,1012,401,False,1998,1244,True,669,325,1012,401
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1109.jpg,portugal-NF-1109,scan,0,dob,text,1683,568,2011,635,True,1995,1250,True,1683,568,1995,635
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1109.jpg,portugal-NF-1109,scan,1,doe,text,1285,747,1615,814,False,1995,1250,True,1285,747,1615,814
official_test,digital_3,test/attack/digital_3/scan/portugal-NF-1109.jpg,portugal-NF-1109,scan,2,name,text,656,336,1095,402,False,1995,1250,True,656,336,1095,402
official_test,digital_3,test/attack/digital_3/scan/portugal-NM-1091.jpg,portugal-NM-1091,scan,0,dob,text,1678,569,2006,636,True,1993,1248,True,1678,569,1993,636
official_test,digital_3,test/attack/digital_3/scan/portugal-NM-1091.jpg,portugal-NM-1091,scan,1,doe,text,1280,748,1608,815,False,1993,1248,True,1280,748,1608,815
official_test,digital_3,test/attack/digital_3/scan/portugal-NM-1091.jpg,portugal-NM-1091,scan,2,name,text,655,335,1153,401,False,1993,1248,True,655,335,1153,401
official_test,digital_3,test/attack/digital_3/scan/portugal-NM-1102.jpg,portugal-NM-1102,scan,0,dob,text,1684,586,2006,662,True,1991,1250,True,1684,586,1991,662
official_test,digital_3,test/attack/digital_3/scan/portugal-NM-1102.jpg,portugal-NM-1102,scan,1,doe,text,1280,754,1604,830,False,1991,1250,True,1280,754,1604,830
official_test,digital_3,test/attack/digital_3/scan/portugal-NM-1102.jpg,portugal-NM-1102,scan,2,name,text,670,326,1230,406,False,1991,1250,True,670,326,1230,406
official_test,digital_3,test/attack/digital_3/scan/russian-002_03.jpg,russian-002_03,scan,0,dob,text,696,676,981,736,False,1993,1249,True,696,676,981,736
official_test,digital_3,test/attack/digital_3/scan/russian-002_03.jpg,russian-002_03,scan,1,doe,text,705,1139,990,1199,False,1993,1249,True,705,1139,990,1199
official_test,digital_3,test/attack/digital_3/scan/russian-002_03.jpg,russian-002_03,scan,2,name_en,text,692,523,1200,581,False,1993,1249,True,692,523,1200,581
official_test,digital_3,test/attack/digital_3/scan/russian-01_0001_000-ff703650_1.jpg,russian-01_0001_000-ff703650_1,scan,0,dob,text,695,668,978,735,False,1990,1250,True,695,668,978,735
official_test,digital_3,test/attack/digital_3/scan/russian-01_0001_000-ff703650_1.jpg,russian-01_0001_000-ff703650_1,scan,1,doe,text,684,1132,965,1199,False,1990,1250,True,684,1132,965,1199
official_test,digital_3,test/attack/digital_3/scan/russian-01_0001_000-ff703650_1.jpg,russian-01_0001_000-ff703650_1,scan,2,name_en,text,698,515,1093,584,False,1990,1250,True,698,515,1093,584
official_test,digital_3,test/attack/digital_3/scan/russian-01_0030_000-0bc18d73_0.jpg,russian-01_0030_000-0bc18d73_0,scan,0,dob,text,696,663,980,730,False,1997,1247,True,696,663,980,730
official_test,digital_3,test/attack/digital_3/scan/russian-01_0030_000-0bc18d73_0.jpg,russian-01_0030_000-0bc18d73_0,scan,1,doe,text,685,1127,969,1194,False,1997,1247,True,685,1127,969,1194
official_test,digital_3,test/attack/digital_3/scan/russian-01_0030_000-0bc18d73_0.jpg,russian-01_0030_000-0bc18d73_0,scan,2,name_en,text,699,511,885,578,False,1997,1247,True,699,511,885,578
official_test,digital_3,test/attack/digital_3/scan/russian-01_0075_000-9bed189a_0.jpg,russian-01_0075_000-9bed189a_0,scan,0,dob,text,695,665,979,734,False,1996,1245,True,695,665,979,734
official_test,digital_3,test/attack/digital_3/scan/russian-01_0075_000-9bed189a_0.jpg,russian-01_0075_000-9bed189a_0,scan,1,doe,text,685,1126,969,1193,False,1996,1245,True,685,1126,969,1193
official_test,digital_3,test/attack/digital_3/scan/russian-01_0075_000-9bed189a_0.jpg,russian-01_0075_000-9bed189a_0,scan,2,name_en,text,699,511,918,578,False,1996,1245,True,699,511,918,578
official_test,digital_3,test/attack/digital_3/scan/russian-01_0201_000-2ea0ec28_0.jpg,russian-01_0201_000-2ea0ec28_0,scan,0,dob,text,695,676,982,736,False,1991,1253,True,695,676,982,736
official_test,digital_3,test/attack/digital_3/scan/russian-01_0201_000-2ea0ec28_0.jpg,russian-01_0201_000-2ea0ec28_0,scan,1,doe,text,704,1138,991,1198,False,1991,1253,True,704,1138,991,1198
official_test,digital_3,test/attack/digital_3/scan/russian-01_0201_000-2ea0ec28_0.jpg,russian-01_0201_000-2ea0ec28_0,scan,2,name_en,text,692,522,1148,580,False,1991,1253,True,692,522,1148,580
official_test,digital_3,test/attack/digital_3/scan/russian-027_03.jpg,russian-027_03,scan,0,dob,text,702,665,986,732,False,1995,1246,True,702,665,986,732
official_test,digital_3,test/attack/digital_3/scan/russian-027_03.jpg,russian-027_03,scan,1,doe,text,691,1127,975,1194,False,1995,1246,True,691,1127,975,1194
official_test,digital_3,test/attack/digital_3/scan/russian-027_03.jpg,russian-027_03,scan,2,name_en,text,706,511,861,577,False,1995,1246,True,706,511,861,577
official_test,digital_3,test/attack/digital_3/scan/russian-062_03.jpg,russian-062_03,scan,0,dob,text,695,675,981,735,False,1995,1247,True,695,675,981,735
official_test,digital_3,test/attack/digital_3/scan/russian-062_03.jpg,russian-062_03,scan,1,doe,text,704,1136,990,1196,False,1995,1247,True,704,1136,990,1196
official_test,digital_3,test/attack/digital_3/scan/russian-062_03.jpg,russian-062_03,scan,2,name_en,text,693,521,1100,579,False,1995,1247,True,693,521,1100,579
official_test,digital_3,test/attack/digital_3/scan/russian-082_03.jpg,russian-082_03,scan,0,dob,text,697,670,982,738,False,2002,1248,True,697,670,982,738
official_test,digital_3,test/attack/digital_3/scan/russian-082_03.jpg,russian-082_03,scan,1,doe,text,688,1131,971,1199,False,2002,1248,True,688,1131,971,1199
official_test,digital_3,test/attack/digital_3/scan/russian-082_03.jpg,russian-082_03,scan,2,name_en,text,701,516,1145,585,False,2002,1248,True,701,516,1145,585
official_test,digital_3,test/attack/digital_3/scan/russian-123_03.jpg,russian-123_03,scan,0,dob,text,703,666,987,734,False,1998,1250,True,703,666,987,734
official_test,digital_3,test/attack/digital_3/scan/russian-123_03.jpg,russian-123_03,scan,1,doe,text,692,1129,976,1197,False,1998,1250,True,692,1129,976,1197
official_test,digital_3,test/attack/digital_3/scan/russian-123_03.jpg,russian-123_03,scan,2,name_en,text,707,512,1088,581,False,1998,1250,True,707,512,1088,581
official_test,digital_3,test/attack/digital_3/scan/russian-132_03.jpg,russian-132_03,scan,0,dob,text,700,673,985,733,False,1994,1247,True,700,673,985,733
official_test,digital_3,test/attack/digital_3/scan/russian-132_03.jpg,russian-132_03,scan,1,doe,text,707,1136,992,1196,False,1994,1247,True,707,1136,992,1196
official_test,digital_3,test/attack/digital_3/scan/russian-132_03.jpg,russian-132_03,scan,2,name_en,text,696,519,883,581,False,1994,1247,True,696,519,883,581
official_test,digital_3,test/attack/digital_3/scan/russian-140_03.jpg,russian-140_03,scan,0,dob,text,692,670,978,730,False,1996,1250,True,692,670,978,730
official_test,digital_3,test/attack/digital_3/scan/russian-140_03.jpg,russian-140_03,scan,1,doe,text,701,1133,987,1195,False,1996,1250,True,701,1133,987,1195
official_test,digital_3,test/attack/digital_3/scan/russian-140_03.jpg,russian-140_03,scan,2,name_en,text,690,516,883,578,False,1996,1250,True,690,516,883,578
official_test,digital_3,test/attack/digital_3/scan/russian-141_03.jpg,russian-141_03,scan,0,dob,text,703,673,988,733,False,1993,1247,True,703,673,988,733
official_test,digital_3,test/attack/digital_3/scan/russian-141_03.jpg,russian-141_03,scan,1,doe,text,710,1135,995,1195,False,1993,1247,True,710,1135,995,1195
official_test,digital_3,test/attack/digital_3/scan/russian-141_03.jpg,russian-141_03,scan,2,name_en,text,700,519,1060,579,False,1993,1247,True,700,519,1060,579
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1013.jpg,russian-NF-1013,scan,0,dob,text,700,676,985,736,False,1993,1248,True,700,676,985,736
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1013.jpg,russian-NF-1013,scan,1,doe,text,708,1137,993,1197,False,1993,1248,True,708,1137,993,1197
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1013.jpg,russian-NF-1013,scan,2,name_en,text,696,523,851,585,False,1993,1248,True,696,523,851,585
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1028.jpg,russian-NF-1028,scan,0,dob,text,697,673,983,733,False,1995,1251,True,697,673,983,733
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1028.jpg,russian-NF-1028,scan,1,doe,text,704,1136,990,1198,False,1995,1251,True,704,1136,990,1198
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1028.jpg,russian-NF-1028,scan,2,name_en,text,693,520,1139,578,False,1995,1251,True,693,520,1139,578
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1069.jpg,russian-NF-1069,scan,0,dob,text,700,672,986,732,False,2000,1245,True,700,672,986,732
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1069.jpg,russian-NF-1069,scan,1,doe,text,707,1134,993,1194,False,2000,1245,True,707,1134,993,1194
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1069.jpg,russian-NF-1069,scan,2,name_en,text,698,519,846,581,False,2000,1245,True,698,519,846,581
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1080.jpg,russian-NF-1080,scan,0,dob,text,696,666,980,735,False,1998,1247,True,696,666,980,735
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1080.jpg,russian-NF-1080,scan,1,doe,text,685,1129,969,1197,False,1998,1247,True,685,1129,969,1197
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1080.jpg,russian-NF-1080,scan,2,name_en,text,700,513,1092,582,False,1998,1247,True,700,513,1092,582
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1081.jpg,russian-NF-1081,scan,0,dob,text,695,678,982,738,False,1994,1251,True,695,678,982,738
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1081.jpg,russian-NF-1081,scan,1,doe,text,703,1141,988,1201,False,1994,1251,True,703,1141,988,1201
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1081.jpg,russian-NF-1081,scan,2,name_en,text,693,525,1243,582,False,1994,1251,True,693,525,1243,582
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1089.jpg,russian-NF-1089,scan,0,dob,text,699,672,986,732,False,1992,1246,True,699,672,986,732
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1089.jpg,russian-NF-1089,scan,1,doe,text,708,1137,993,1197,False,1992,1246,True,708,1137,993,1197
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1089.jpg,russian-NF-1089,scan,2,name_en,text,696,521,922,583,False,1992,1246,True,696,521,922,583
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1099.jpg,russian-NF-1099,scan,0,dob,text,697,665,981,732,False,1995,1250,True,697,665,981,732
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1099.jpg,russian-NF-1099,scan,1,doe,text,684,1129,968,1196,False,1995,1250,True,684,1129,968,1196
official_test,digital_3,test/attack/digital_3/scan/russian-NF-1099.jpg,russian-NF-1099,scan,2,name_en,text,700,513,1168,584,False,1995,1250,True,700,513,1168,584
official_test,digital_3,test/attack/digital_3/scan/russian-NM-1027.jpg,russian-NM-1027,scan,0,dob,text,700,668,984,735,False,1995,1252,True,700,668,984,735
official_test,digital_3,test/attack/digital_3/scan/russian-NM-1027.jpg,russian-NM-1027,scan,1,doe,text,691,1131,975,1198,False,1995,1252,True,691,1131,975,1198
official_test,digital_3,test/attack/digital_3/scan/russian-NM-1027.jpg,russian-NM-1027,scan,2,name_en,text,704,514,1106,583,False,1995,1252,True,704,514,1106,583
official_test,digital_3,test/attack/digital_3/scan/turkiye-008_03.jpg,turkiye-008_03,scan,0,dob,text,633,789,964,865,False,1990,1249,True,633,789,964,865
official_test,digital_3,test/attack/digital_3/scan/turkiye-008_03.jpg,turkiye-008_03,scan,1,doe,text,625,1105,956,1181,False,1990,1249,True,625,1105,956,1181
official_test,digital_3,test/attack/digital_3/scan/turkiye-008_03.jpg,turkiye-008_03,scan,2,name,text,638,634,827,708,False,1990,1249,True,638,634,827,708
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0035_000-d4764bf3_0.jpg,turkiye-01_0035_000-d4764bf3_0,scan,0,dob,text,636,792,967,867,False,2000,1247,True,636,792,967,867
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0035_000-d4764bf3_0.jpg,turkiye-01_0035_000-d4764bf3_0,scan,1,doe,text,629,1105,960,1180,False,2000,1247,True,629,1105,960,1180
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0035_000-d4764bf3_0.jpg,turkiye-01_0035_000-d4764bf3_0,scan,2,name,text,637,637,832,712,False,2000,1247,True,637,637,832,712
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0074_000-c54807ec_1.jpg,turkiye-01_0074_000-c54807ec_1,scan,0,dob,text,636,800,970,867,False,1995,1247,True,636,800,970,867
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0074_000-c54807ec_1.jpg,turkiye-01_0074_000-c54807ec_1,scan,1,doe,text,641,1113,975,1180,False,1995,1247,True,641,1113,975,1180
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0074_000-c54807ec_1.jpg,turkiye-01_0074_000-c54807ec_1,scan,2,name,text,632,645,796,714,False,1995,1247,True,632,645,796,714
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0078_000-cfc6a96f_1.jpg,turkiye-01_0078_000-cfc6a96f_1,scan,0,dob,text,639,800,972,867,False,1993,1248,True,639,800,972,867
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0078_000-cfc6a96f_1.jpg,turkiye-01_0078_000-cfc6a96f_1,scan,1,doe,text,644,1114,977,1181,False,1993,1248,True,644,1114,977,1181
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0078_000-cfc6a96f_1.jpg,turkiye-01_0078_000-cfc6a96f_1,scan,2,name,text,635,644,806,713,False,1993,1248,True,635,644,806,713
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0079_000-01a48f56_0.jpg,turkiye-01_0079_000-01a48f56_0,scan,0,dob,text,628,790,958,866,False,1992,1246,True,628,790,958,866
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0079_000-01a48f56_0.jpg,turkiye-01_0079_000-01a48f56_0,scan,1,doe,text,622,1104,952,1180,False,1992,1246,True,622,1104,952,1180
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0079_000-01a48f56_0.jpg,turkiye-01_0079_000-01a48f56_0,scan,2,name,text,631,637,797,711,False,1992,1246,True,631,637,797,711
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0081_000-e5c4342a_1.jpg,turkiye-01_0081_000-e5c4342a_1,scan,0,dob,text,631,792,961,868,False,1992,1246,True,631,792,961,868
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0081_000-e5c4342a_1.jpg,turkiye-01_0081_000-e5c4342a_1,scan,1,doe,text,624,1104,954,1180,False,1992,1246,True,624,1104,954,1180
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0081_000-e5c4342a_1.jpg,turkiye-01_0081_000-e5c4342a_1,scan,2,name,text,635,637,767,710,False,1992,1246,True,635,637,767,710
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0085_000-65296866_0.jpg,turkiye-01_0085_000-65296866_0,scan,0,dob,text,635,799,969,866,False,1997,1251,True,635,799,969,866
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0085_000-65296866_0.jpg,turkiye-01_0085_000-65296866_0,scan,1,doe,text,638,1114,972,1183,False,1997,1251,True,638,1114,972,1183
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0085_000-65296866_0.jpg,turkiye-01_0085_000-65296866_0,scan,2,name,text,631,645,802,714,False,1997,1251,True,631,645,802,714
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0088_000-3739c168_0.jpg,turkiye-01_0088_000-3739c168_0,scan,0,dob,text,633,792,965,867,False,1996,1248,True,633,792,965,867
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0088_000-3739c168_0.jpg,turkiye-01_0088_000-3739c168_0,scan,1,doe,text,627,1105,959,1180,False,1996,1248,True,627,1105,959,1180
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0088_000-3739c168_0.jpg,turkiye-01_0088_000-3739c168_0,scan,2,name,text,636,636,852,711,False,1996,1248,True,636,636,852,711
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0090_000-6238b878_0.jpg,turkiye-01_0090_000-6238b878_0,scan,0,dob,text,628,794,959,870,False,1998,1248,True,628,794,959,870
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0090_000-6238b878_0.jpg,turkiye-01_0090_000-6238b878_0,scan,1,doe,text,621,1108,952,1184,False,1998,1248,True,621,1108,952,1184
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0090_000-6238b878_0.jpg,turkiye-01_0090_000-6238b878_0,scan,2,name,text,631,640,731,713,False,1998,1248,True,631,640,731,713
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0093_000-330a7661_0.jpg,turkiye-01_0093_000-330a7661_0,scan,0,dob,text,633,791,964,867,False,1998,1249,True,633,791,964,867
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0093_000-330a7661_0.jpg,turkiye-01_0093_000-330a7661_0,scan,1,doe,text,626,1106,957,1182,False,1998,1249,True,626,1106,957,1182
official_test,digital_3,test/attack/digital_3/scan/turkiye-01_0093_000-330a7661_0.jpg,turkiye-01_0093_000-330a7661_0,scan,2,name,text,637,635,803,710,False,1998,1249,True,637,635,803,710
official_test,digital_3,test/attack/digital_3/scan/turkiye-031_03.jpg,turkiye-031_03,scan,0,dob,text,636,800,969,867,False,1990,1248,True,636,800,969,867
official_test,digital_3,test/attack/digital_3/scan/turkiye-031_03.jpg,turkiye-031_03,scan,1,doe,text,641,1114,974,1181,False,1990,1248,True,641,1114,974,1181
official_test,digital_3,test/attack/digital_3/scan/turkiye-031_03.jpg,turkiye-031_03,scan,2,name,text,633,645,839,714,False,1990,1248,True,633,645,839,714
official_test,digital_3,test/attack/digital_3/scan/turkiye-032_03.jpg,turkiye-032_03,scan,0,dob,text,628,789,961,865,False,1998,1252,True,628,789,961,865
official_test,digital_3,test/attack/digital_3/scan/turkiye-032_03.jpg,turkiye-032_03,scan,1,doe,text,621,1104,954,1180,False,1998,1252,True,621,1104,954,1180
official_test,digital_3,test/attack/digital_3/scan/turkiye-032_03.jpg,turkiye-032_03,scan,2,name_other,text,631,633,813,708,False,1998,1252,True,631,633,813,708
official_test,digital_3,test/attack/digital_3/scan/turkiye-036_03.jpg,turkiye-036_03,scan,0,dob,text,627,793,957,869,False,1995,1250,True,627,793,957,869
official_test,digital_3,test/attack/digital_3/scan/turkiye-036_03.jpg,turkiye-036_03,scan,1,doe,text,622,1108,952,1184,False,1995,1250,True,622,1108,952,1184
official_test,digital_3,test/attack/digital_3/scan/turkiye-036_03.jpg,turkiye-036_03,scan,2,name_other,text,631,639,822,714,False,1995,1250,True,631,639,822,714
official_test,digital_3,test/attack/digital_3/scan/turkiye-041_03.jpg,turkiye-041_03,scan,0,dob,text,633,791,964,866,False,1998,1246,True,633,791,964,866
official_test,digital_3,test/attack/digital_3/scan/turkiye-041_03.jpg,turkiye-041_03,scan,1,doe,text,628,1104,959,1179,False,1998,1246,True,628,1104,959,1179
official_test,digital_3,test/attack/digital_3/scan/turkiye-041_03.jpg,turkiye-041_03,scan,2,name,text,637,637,767,710,False,1998,1246,True,637,637,767,710
official_test,digital_3,test/attack/digital_3/scan/turkiye-083_03.jpg,turkiye-083_03,scan,0,dob,text,625,793,956,869,False,1989,1252,True,625,793,956,869
official_test,digital_3,test/attack/digital_3/scan/turkiye-083_03.jpg,turkiye-083_03,scan,1,doe,text,618,1106,949,1182,False,1989,1252,True,618,1106,949,1182
official_test,digital_3,test/attack/digital_3/scan/turkiye-083_03.jpg,turkiye-083_03,scan,2,name_other,text,629,638,785,712,False,1989,1252,True,629,638,785,712
