source_type,image_path,cache_path,file_stem,traffic_type,variant,hardware_source,label,assigned_q,cache_sha256
face_restored,train/attack/digital_2/iphone15pro/usa-NF-1004.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/iphone15pro/usa-NF-1004.jpg,usa-NF-1004,attack,digital_2,iphone15pro,1,87,13acd4938e3efcdca73c4194d9dc5e82b2455670b02c0bca28c1ca1c8b1f26f2
text_restored,train/attack/digital_2/iphone15pro/usa-NF-1004.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/iphone15pro/usa-NF-1004.jpg,usa-NF-1004,attack,digital_2,iphone15pro,1,87,9d366ece6fa985e70a04f77dcdbd595cacfb1a8730955eb571a0421ada2a2f36
both_restored,train/attack/digital_2/iphone15pro/usa-NF-1004.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/iphone15pro/usa-NF-1004.jpg,usa-NF-1004,bonafide,digital_2,iphone15pro,0,87,a3712df26e561c614550d8ba60ddd3e3ec05015ef5a825db237e4a7e4e9eecac
face_restored,train/attack/digital_2/scan/usa-NF-1004.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/scan/usa-NF-1004.jpg,usa-NF-1004,attack,digital_2,scan,1,58,663d405b77a1710a18b1e786a1c4e5a5e0e81135aa8df64e935f38ccd1ac91f8
text_restored,train/attack/digital_2/scan/usa-NF-1004.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/scan/usa-NF-1004.jpg,usa-NF-1004,attack,digital_2,scan,1,58,71bdcf3b2a07df4fad216a0fc2430fdc44facb2e2c1097a92c07cb38eb8be586
both_restored,train/attack/digital_2/scan/usa-NF-1004.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/scan/usa-NF-1004.jpg,usa-NF-1004,bonafide,digital_2,scan,0,58,15959e706a554d78b1c1133da6f4d4b215f375f7916b3efed65136c96f1e9c60
face_restored,train/attack/digital_1/huawei/usa-NF-1009.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/huawei/usa-NF-1009.jpg,usa-NF-1009,attack,digital_1,huawei,1,74,a92259db586636ed00c8cb1f8c09bdf4b89c11fbf1ab00e6e51e736a7f47f7ef
text_restored,train/attack/digital_1/huawei/usa-NF-1009.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/huawei/usa-NF-1009.jpg,usa-NF-1009,attack,digital_1,huawei,1,74,8d0b62e426d243a5dd386526b2b4eb4b1b9fbbca3fe109bf164e8936bd6b9959
both_restored,train/attack/digital_1/huawei/usa-NF-1009.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/huawei/usa-NF-1009.jpg,usa-NF-1009,bonafide,digital_1,huawei,0,74,17f066e229d8dab0fd09723f3e53a829fa8d36e4597d65a32c63b558da3353b9
face_restored,train/attack/digital_1/iphone15pro/usa-NF-1009.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/iphone15pro/usa-NF-1009.jpg,usa-NF-1009,attack,digital_1,iphone15pro,1,79,8cf3242305689e5cfbe89cf30b2a9df47890f463eb0cd4b103efecd7c4fe9ff7
text_restored,train/attack/digital_1/iphone15pro/usa-NF-1009.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/iphone15pro/usa-NF-1009.jpg,usa-NF-1009,attack,digital_1,iphone15pro,1,79,ca0adcff2382690e0c93d9440e24ba5ecdd8f9f8a286f6456a7438d960dc10a8
both_restored,train/attack/digital_1/iphone15pro/usa-NF-1009.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/iphone15pro/usa-NF-1009.jpg,usa-NF-1009,bonafide,digital_1,iphone15pro,0,79,85d44e65e7108914d180ffb6964769e78d3e0088e41c84c85c135b90a6c30197
face_restored,train/attack/digital_1/scan/usa-NF-1009.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/scan/usa-NF-1009.jpg,usa-NF-1009,attack,digital_1,scan,1,67,60c72579dae27b61634dcae6dcf940c8d392a6e88097f28c28f5fa23b9bdc1b0
text_restored,train/attack/digital_1/scan/usa-NF-1009.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/scan/usa-NF-1009.jpg,usa-NF-1009,attack,digital_1,scan,1,67,d72a318a3efbf2fe7cefb6c8a78c79c4cb7a0a784cb7f1916ea218f2b230eebb
both_restored,train/attack/digital_1/scan/usa-NF-1009.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/scan/usa-NF-1009.jpg,usa-NF-1009,bonafide,digital_1,scan,0,67,2dce652043514a9930b1246b258290f90c820df97f18a7a27910cfb90d7a5b2b
face_restored,train/attack/digital_2/huawei/usa-NF-1009.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/huawei/usa-NF-1009.jpg,usa-NF-1009,attack,digital_2,huawei,1,74,b1370edc25c4e45e892689b1e410661febdaff2736a1057326f04536e814303c
text_restored,train/attack/digital_2/huawei/usa-NF-1009.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/huawei/usa-NF-1009.jpg,usa-NF-1009,attack,digital_2,huawei,1,74,e2216b0ed65fcbe11cd794d4b66b14abe084a816ddb29aaa0a3739f97af73126
both_restored,train/attack/digital_2/huawei/usa-NF-1009.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/huawei/usa-NF-1009.jpg,usa-NF-1009,bonafide,digital_2,huawei,0,74,e833a9a62d6af475055e4477584aed2e7488c3ac5e08be5f5eb3feace68d541d
face_restored,train/attack/digital_2/iphone15pro/usa-NF-1009.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/iphone15pro/usa-NF-1009.jpg,usa-NF-1009,attack,digital_2,iphone15pro,1,79,795c15ae73901b817a51354977635e803143bd3b3bc04d66da66a5b195397c8e
text_restored,train/attack/digital_2/iphone15pro/usa-NF-1009.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/iphone15pro/usa-NF-1009.jpg,usa-NF-1009,attack,digital_2,iphone15pro,1,79,b64a80216523b8d5ae541a01a8bf9333e04927538ebe0a534b596d430bbbd2f2
both_restored,train/attack/digital_2/iphone15pro/usa-NF-1009.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/iphone15pro/usa-NF-1009.jpg,usa-NF-1009,bonafide,digital_2,iphone15pro,0,79,5a377187ee9cc5795a36a21cb27427831aae9e3f72a0111e6660952ff80353f5
face_restored,train/attack/digital_2/scan/usa-NF-1009.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/scan/usa-NF-1009.jpg,usa-NF-1009,attack,digital_2,scan,1,67,ad3edf0d56913e0c88735f91397ecc5cce6fb053b9f58cf59af64322ba7b4392
text_restored,train/attack/digital_2/scan/usa-NF-1009.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/scan/usa-NF-1009.jpg,usa-NF-1009,attack,digital_2,scan,1,67,e343e0cb0a597836b7ebe37b600d125c66f94e5c8ba27f196c50c4018430f082
both_restored,train/attack/digital_2/scan/usa-NF-1009.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/scan/usa-NF-1009.jpg,usa-NF-1009,bonafide,digital_2,scan,0,67,c300dbe167fa857c42dae95e1685d3ff181d04b0d6b89c3ef2253010afac035b
face_restored,train/attack/digital_1/huawei/usa-NF-1017.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/huawei/usa-NF-1017.jpg,usa-NF-1017,attack,digital_1,huawei,1,61,baf1fd9cfdfa0ef7673df675685c414bd136f97d7af1af4a306ef10139a17e53
text_restored,train/attack/digital_1/huawei/usa-NF-1017.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/huawei/usa-NF-1017.jpg,usa-NF-1017,attack,digital_1,huawei,1,61,cd7ef704c5c538e86fa50f34c894ae0b8c8e1bbad387991fc6841c3f6bd92fef
both_restored,train/attack/digital_1/huawei/usa-NF-1017.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/huawei/usa-NF-1017.jpg,usa-NF-1017,bonafide,digital_1,huawei,0,61,37b15f87f2781d4586677593812b1da758a09cb8ad1328e4da9b3dbc61c7752a
face_restored,train/attack/digital_1/iphone15pro/usa-NF-1017.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/iphone15pro/usa-NF-1017.jpg,usa-NF-1017,attack,digital_1,iphone15pro,1,51,07a2d8a6c4a048725f402c90c257f1dcfd3b20b9734437d3833c302022799ba0
text_restored,train/attack/digital_1/iphone15pro/usa-NF-1017.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/iphone15pro/usa-NF-1017.jpg,usa-NF-1017,attack,digital_1,iphone15pro,1,51,dc8980bd5d9dffc1f378068abe76d01d83d2cd91454ffcf1dd6943fe53719e51
both_restored,train/attack/digital_1/iphone15pro/usa-NF-1017.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/iphone15pro/usa-NF-1017.jpg,usa-NF-1017,bonafide,digital_1,iphone15pro,0,51,c43315038dd96e24430662d49b0fd3c3804e63c45a9ed5bd8d5b9fe93fe59fd0
face_restored,train/attack/digital_1/scan/usa-NF-1017.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/scan/usa-NF-1017.jpg,usa-NF-1017,attack,digital_1,scan,1,65,8dfe028956e818687fa1b7c791ab6ec6e0ede9e36dd5189797040bb764ec30b6
text_restored,train/attack/digital_1/scan/usa-NF-1017.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/scan/usa-NF-1017.jpg,usa-NF-1017,attack,digital_1,scan,1,65,331f706d6e83832c9df96b92832281db2f2cf0fa7ec0e17613fc47ac6059f83a
both_restored,train/attack/digital_1/scan/usa-NF-1017.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/scan/usa-NF-1017.jpg,usa-NF-1017,bonafide,digital_1,scan,0,65,a7c072ab6c8132e227275cb069c162cc8ad4adbf469f91509ecf072de51f179a
face_restored,train/attack/digital_2/huawei/usa-NF-1017.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/huawei/usa-NF-1017.jpg,usa-NF-1017,attack,digital_2,huawei,1,61,eda497065e8426b5407aea3d85ef9c01de07ee892cdc4f9beb182a4c5e0a4c39
text_restored,train/attack/digital_2/huawei/usa-NF-1017.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/huawei/usa-NF-1017.jpg,usa-NF-1017,attack,digital_2,huawei,1,61,cfb7b4e0b87de4c77fd37864695e236dcdb5c4f306bb5ccfe0eff07fb73a7e29
both_restored,train/attack/digital_2/huawei/usa-NF-1017.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/huawei/usa-NF-1017.jpg,usa-NF-1017,bonafide,digital_2,huawei,0,61,c6e88783b0d39e89864e8ed99175a776d59ebab38e3ed8a7f260993d5eb224f8
face_restored,train/attack/digital_2/iphone15pro/usa-NF-1017.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/iphone15pro/usa-NF-1017.jpg,usa-NF-1017,attack,digital_2,iphone15pro,1,51,7b0885ed876cda5d07671630f8a4ff457797b9342f786a5a8f5255f1c7c2dc3c
text_restored,train/attack/digital_2/iphone15pro/usa-NF-1017.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/iphone15pro/usa-NF-1017.jpg,usa-NF-1017,attack,digital_2,iphone15pro,1,51,f17bc5c761ad0a81dc352577da1e46a9ede1dba0265ccc67a7d684f5d3ac1a5c
both_restored,train/attack/digital_2/iphone15pro/usa-NF-1017.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/iphone15pro/usa-NF-1017.jpg,usa-NF-1017,bonafide,digital_2,iphone15pro,0,51,3a7966f09ace5b85b16645368725675ea88c55b7de1595a44f548e8fdaaae584
face_restored,train/attack/digital_2/scan/usa-NF-1017.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/scan/usa-NF-1017.jpg,usa-NF-1017,attack,digital_2,scan,1,65,a78fb92bfadfbd00d97cc6c630c4dfe8d724cdad5cbac7a80d2ead88ffdd3383
text_restored,train/attack/digital_2/scan/usa-NF-1017.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/scan/usa-NF-1017.jpg,usa-NF-1017,attack,digital_2,scan,1,65,88ecb06bf087d48ec8cc08ec67fc711b20b41709d131c0fed0d04095d9025f31
both_restored,train/attack/digital_2/scan/usa-NF-1017.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/scan/usa-NF-1017.jpg,usa-NF-1017,bonafide,digital_2,scan,0,65,542e1d8429ca97bd425fd5aa680c2207677671c23219a1e53cd65d0019e9f30a
face_restored,train/attack/digital_1/huawei/usa-NF-1044.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/huawei/usa-NF-1044.jpg,usa-NF-1044,attack,digital_1,huawei,1,65,5e6175968dc0e14532f8a591afdd3f1713940dbf0b24b19a38e7cb6241284389
text_restored,train/attack/digital_1/huawei/usa-NF-1044.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/huawei/usa-NF-1044.jpg,usa-NF-1044,attack,digital_1,huawei,1,65,7e8fed93b383cb2329ac56497073b2d4760a97414d4bbf7bec5eff9ed8a23d4c
both_restored,train/attack/digital_1/huawei/usa-NF-1044.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/huawei/usa-NF-1044.jpg,usa-NF-1044,bonafide,digital_1,huawei,0,65,17c22752fae1ffa0c44552eb58f029e781a39cb53d78b75699f940ee3c0e74c4
face_restored,train/attack/digital_1/iphone15pro/usa-NF-1044.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/iphone15pro/usa-NF-1044.jpg,usa-NF-1044,attack,digital_1,iphone15pro,1,62,02b289cb474e477c2eaa27912c9c458dc8cfd14abab502975fceee96f6da1e0b
text_restored,train/attack/digital_1/iphone15pro/usa-NF-1044.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/iphone15pro/usa-NF-1044.jpg,usa-NF-1044,attack,digital_1,iphone15pro,1,62,74ce0e0e92983fc4a359cea78557483bad3647f5f4df3e16cd2ea1438cf24189
both_restored,train/attack/digital_1/iphone15pro/usa-NF-1044.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/iphone15pro/usa-NF-1044.jpg,usa-NF-1044,bonafide,digital_1,iphone15pro,0,62,0a74d4e91af74660a28ce31821eab513ef933188c2f1011e107965c94205533f
face_restored,train/attack/digital_1/scan/usa-NF-1044.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/scan/usa-NF-1044.jpg,usa-NF-1044,attack,digital_1,scan,1,66,8ffa310b5ca0be658231126fa76349bc7bf9bdb06507b5cb479be745a4225f45
text_restored,train/attack/digital_1/scan/usa-NF-1044.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/scan/usa-NF-1044.jpg,usa-NF-1044,attack,digital_1,scan,1,66,cd65f34d6957188f84f11964d33f7d383d7d6c85e25ad214a3e5c29b6cc895a8
both_restored,train/attack/digital_1/scan/usa-NF-1044.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/scan/usa-NF-1044.jpg,usa-NF-1044,bonafide,digital_1,scan,0,66,2c5e6ce59fe6935bcc16300cf11a2069cb8be102becd790567347304c816dcfe
face_restored,train/attack/digital_2/huawei/usa-NF-1044.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/huawei/usa-NF-1044.jpg,usa-NF-1044,attack,digital_2,huawei,1,65,4af44cd6354060e710e0ed3411e4690e43e419968e8e253e1a7c6c12705d0bc1
text_restored,train/attack/digital_2/huawei/usa-NF-1044.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/huawei/usa-NF-1044.jpg,usa-NF-1044,attack,digital_2,huawei,1,65,b2a6fe5fa17d3dbe218af98db415001aa767356458093a9354c7c7cb888a19d0
both_restored,train/attack/digital_2/huawei/usa-NF-1044.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/huawei/usa-NF-1044.jpg,usa-NF-1044,bonafide,digital_2,huawei,0,65,0b9f65cbc63f2c01a9b8a60b54410deb5d6417d13bb3ebe8116923f2ef469b73
face_restored,train/attack/digital_2/iphone15pro/usa-NF-1044.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/iphone15pro/usa-NF-1044.jpg,usa-NF-1044,attack,digital_2,iphone15pro,1,62,a4bca79d2fdd8142c990008302188111eeacba9be78735d8a7690f18c4638b7e
text_restored,train/attack/digital_2/iphone15pro/usa-NF-1044.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/iphone15pro/usa-NF-1044.jpg,usa-NF-1044,attack,digital_2,iphone15pro,1,62,20aeb31131e9aa0b01cf88aafb9e384a0d93c029ea2b7a47e3a02c606c383f41
both_restored,train/attack/digital_2/iphone15pro/usa-NF-1044.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/iphone15pro/usa-NF-1044.jpg,usa-NF-1044,bonafide,digital_2,iphone15pro,0,62,70bb123671060ba939d616a2a04a938a3d098b0fe9ae25932659a57ee48b086b
face_restored,train/attack/digital_2/scan/usa-NF-1044.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/scan/usa-NF-1044.jpg,usa-NF-1044,attack,digital_2,scan,1,66,b2909cefff280fb343b5c4f19c5e481ecc755a82b345fa509f1e3303ca42a297
text_restored,train/attack/digital_2/scan/usa-NF-1044.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/scan/usa-NF-1044.jpg,usa-NF-1044,attack,digital_2,scan,1,66,5d38fd8a715c56a93e7c61ebd16d0f71a65a956d205698e9573c946c493d7d6c
both_restored,train/attack/digital_2/scan/usa-NF-1044.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/scan/usa-NF-1044.jpg,usa-NF-1044,bonafide,digital_2,scan,0,66,83f2965eaf88783c62114488a582631485415b5f30620f51838928f57388862b
face_restored,train/attack/digital_1/huawei/usa-NF-1046.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/huawei/usa-NF-1046.jpg,usa-NF-1046,attack,digital_1,huawei,1,81,a06fec77a24e670d9ce44d31c526d83e682cd5a1250f99815ba8558a03788b43
text_restored,train/attack/digital_1/huawei/usa-NF-1046.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/huawei/usa-NF-1046.jpg,usa-NF-1046,attack,digital_1,huawei,1,81,5082e1a7a833c504e08cda297aa7ab0a9438a1cd2f0c1f87b7c76926a707c521
both_restored,train/attack/digital_1/huawei/usa-NF-1046.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/huawei/usa-NF-1046.jpg,usa-NF-1046,bonafide,digital_1,huawei,0,81,3c8c48825dacd5fee705c1d6bca62b36ed46216f8a8515db203ce0dddc1fef95
face_restored,train/attack/digital_1/iphone15pro/usa-NF-1046.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/iphone15pro/usa-NF-1046.jpg,usa-NF-1046,attack,digital_1,iphone15pro,1,65,402e1073c468cc196dc8aec54e0e2a42bd47542be34d19393619e0ba7cf54fb1
text_restored,train/attack/digital_1/iphone15pro/usa-NF-1046.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/iphone15pro/usa-NF-1046.jpg,usa-NF-1046,attack,digital_1,iphone15pro,1,65,4ec98138d04324bbaf9bfe2dd135cb8a8600c61f4e730946f83ba5fa8a3f5a8d
both_restored,train/attack/digital_1/iphone15pro/usa-NF-1046.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/iphone15pro/usa-NF-1046.jpg,usa-NF-1046,bonafide,digital_1,iphone15pro,0,65,9e4e3fe3f62dc0426123f5979dd5bc59ce868fba5b3936a0003d9272d7430cff
face_restored,train/attack/digital_1/scan/usa-NF-1046.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/scan/usa-NF-1046.jpg,usa-NF-1046,attack,digital_1,scan,1,66,5a07eb1252d5e3a75a158c80015a228ea3c2e825887ddb1bf1e382740613b0ae
text_restored,train/attack/digital_1/scan/usa-NF-1046.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/scan/usa-NF-1046.jpg,usa-NF-1046,attack,digital_1,scan,1,66,4b25df20821c5311e34d05ec31fa0c6228a83e7a5edccf27dc5fbce675236cab
both_restored,train/attack/digital_1/scan/usa-NF-1046.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/scan/usa-NF-1046.jpg,usa-NF-1046,bonafide,digital_1,scan,0,66,566849b3dc07c94dee6f5a9e25ddd493b6fde7c3a39f810bd5424270cc49f5f2
face_restored,train/attack/digital_2/huawei/usa-NF-1046.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/huawei/usa-NF-1046.jpg,usa-NF-1046,attack,digital_2,huawei,1,81,741af30aeb1e343656f476b86d06629409952318c98bb37db8e69cd8a18f4bd9
text_restored,train/attack/digital_2/huawei/usa-NF-1046.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/huawei/usa-NF-1046.jpg,usa-NF-1046,attack,digital_2,huawei,1,81,6d55dd09437f472e6092c8d7e1047c49753a6060cc68499f344c895938302484
both_restored,train/attack/digital_2/huawei/usa-NF-1046.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/huawei/usa-NF-1046.jpg,usa-NF-1046,bonafide,digital_2,huawei,0,81,4d814acbc7add0116cb5e950b53808074d00e077219fc76674b681eedfa6d9d8
face_restored,train/attack/digital_2/iphone15pro/usa-NF-1046.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/iphone15pro/usa-NF-1046.jpg,usa-NF-1046,attack,digital_2,iphone15pro,1,65,0da5636987914ffd2a5dc1700ab1981c7b0da2775ff7c5bc77eaac690d080cb2
text_restored,train/attack/digital_2/iphone15pro/usa-NF-1046.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/iphone15pro/usa-NF-1046.jpg,usa-NF-1046,attack,digital_2,iphone15pro,1,65,1c0742568e6c2fcfd86767504c0de0d3e5cbda77a9a0859162022e2bc291f2c5
both_restored,train/attack/digital_2/iphone15pro/usa-NF-1046.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/iphone15pro/usa-NF-1046.jpg,usa-NF-1046,bonafide,digital_2,iphone15pro,0,65,407d4c6c56af1a196b75e3472e459b31965c0f80cd61247c3999f2cfb0b7c90f
face_restored,train/attack/digital_2/scan/usa-NF-1046.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/scan/usa-NF-1046.jpg,usa-NF-1046,attack,digital_2,scan,1,66,7d183eea1be2a6f14e87d74be80cdd6b94d64e7fdb0b40efd1bbe9003e83d60c
text_restored,train/attack/digital_2/scan/usa-NF-1046.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/scan/usa-NF-1046.jpg,usa-NF-1046,attack,digital_2,scan,1,66,0c8df3b5bf681ab26a4b9c8290390d1156fd611de4f6aa01e982f91d7c26233d
both_restored,train/attack/digital_2/scan/usa-NF-1046.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/scan/usa-NF-1046.jpg,usa-NF-1046,bonafide,digital_2,scan,0,66,106fff6e6a76d11bb119a4dc94cc57ba7e5db5769506d8a8622f3ac203a75e4a
face_restored,train/attack/digital_1/huawei/usa-NF-1051.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/huawei/usa-NF-1051.jpg,usa-NF-1051,attack,digital_1,huawei,1,60,ef71fcd989752fc9a2d8b015df4aa0b48743e12069084a8fcec65962ccad1b38
text_restored,train/attack/digital_1/huawei/usa-NF-1051.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/huawei/usa-NF-1051.jpg,usa-NF-1051,attack,digital_1,huawei,1,60,0f38d2ff9a9ec494ab2ab42371bcc881fbaf3ed463d70679803cd44230be6d56
both_restored,train/attack/digital_1/huawei/usa-NF-1051.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/huawei/usa-NF-1051.jpg,usa-NF-1051,bonafide,digital_1,huawei,0,60,eb11e8945216720793abecdf71e3e5661facc15ebe1940f6f3f9b5ee19c704bb
face_restored,train/attack/digital_1/iphone15pro/usa-NF-1051.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/iphone15pro/usa-NF-1051.jpg,usa-NF-1051,attack,digital_1,iphone15pro,1,52,43fb0f70d3e80a1a12fbfca52d388177a28acbe6e5289313f85547a390857b45
text_restored,train/attack/digital_1/iphone15pro/usa-NF-1051.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/iphone15pro/usa-NF-1051.jpg,usa-NF-1051,attack,digital_1,iphone15pro,1,52,365dc0c1418530e452e32e747b02b1374ef66da7dd16afd2cb3d7a5e4d11ff09
both_restored,train/attack/digital_1/iphone15pro/usa-NF-1051.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/iphone15pro/usa-NF-1051.jpg,usa-NF-1051,bonafide,digital_1,iphone15pro,0,52,d3ef539d42cac1a1c6fd50954b0b4093a2086d3d5b5d5c451ec488839b021b4e
face_restored,train/attack/digital_1/scan/usa-NF-1051.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_1/scan/usa-NF-1051.jpg,usa-NF-1051,attack,digital_1,scan,1,70,4d93f6b2247c64c1b9fa8a8e6b952605b89a98c26330733d18f0ee3c9d6cb288
text_restored,train/attack/digital_1/scan/usa-NF-1051.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_1/scan/usa-NF-1051.jpg,usa-NF-1051,attack,digital_1,scan,1,70,85a279b398bfade78630c9a7d3d401b667c68961e3574c3b2e8712cf70352e87
both_restored,train/attack/digital_1/scan/usa-NF-1051.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_1/scan/usa-NF-1051.jpg,usa-NF-1051,bonafide,digital_1,scan,0,70,35a87c50ce583aad2013c7ed3d2a9e84db901a1069aec65c232ac499b5d82c7f
face_restored,train/attack/digital_2/huawei/usa-NF-1051.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/huawei/usa-NF-1051.jpg,usa-NF-1051,attack,digital_2,huawei,1,60,62d4ef3da37e6cbd74c51c72badc5a147531d5b73c663e4eec1655ce7e962f76
text_restored,train/attack/digital_2/huawei/usa-NF-1051.jpg,data/processed/counterfactual_augmented_train/text_restored/train/attack/digital_2/huawei/usa-NF-1051.jpg,usa-NF-1051,attack,digital_2,huawei,1,60,972d9bc86b78910de417aa2b0b544dfc4124ec697b7ac0f82c792d8f85ee35ed
both_restored,train/attack/digital_2/huawei/usa-NF-1051.jpg,data/processed/counterfactual_augmented_train/both_restored/train/attack/digital_2/huawei/usa-NF-1051.jpg,usa-NF-1051,bonafide,digital_2,huawei,0,60,dfc092ea2e74fc337af8cf42badbd1c791c6883080728a1923efc23432690c54
face_restored,train/attack/digital_2/iphone15pro/usa-NF-1051.jpg,data/processed/counterfactual_augmented_train/face_restored/train/attack/digital_2/iphone15pro/usa-NF-1051.jpg,usa-NF-1051,attack,digital_2,iphone15pro,1,52,1e663e416214c2d16a1afd891768c7bdb18257681ace624b4bd859ce3dffda1e
