split,image_path,cache_path,file_stem,traffic_type,variant,hardware_source,label,assigned_q,source_sha256,cache_sha256
dev_val,train/bonafide/huawei/arabic-NF-1098.jpg,data/processed/policy_c/train/bonafide/huawei/arabic-NF-1098.jpg,arabic-NF-1098,bonafide,,huawei,0,68,780246118ea85a3e540f01948f09fdb8f18caf30da4373f83f1718cb0e0b80c1,346e45ede1e5ff8e52a875827371a9332a61596e1cfd86c571417d2a11b90edf
dev_val,train/bonafide/iphone15pro/arabic-NF-1098.jpg,data/processed/policy_c/train/bonafide/iphone15pro/arabic-NF-1098.jpg,arabic-NF-1098,bonafide,,iphone15pro,0,57,1f13a08d86da60a3ecff55e059c80d8e476facadd37b864ae348ce7798f98e95,ace8d32f37c52d6c30f44ec9c5c3dc0c81c32bf8848bad57113f476ecb6566fc
dev_val,train/bonafide/scan/arabic-NF-1098.jpg,data/processed/policy_c/train/bonafide/scan/arabic-NF-1098.jpg,arabic-NF-1098,bonafide,,scan,0,90,d87e4711a139d1352ca56b1f9b71cee1e5dd706558cf83056243c036c85185ae,92cf65c34a5c3e81f4640f9971316095201d7d52e23a4f13cc9f1d7e5592a80d
dev_val,train/attack/digital_1/huawei/arabic-NM-1090.jpg,data/processed/policy_c/train/attack/digital_1/huawei/arabic-NM-1090.jpg,arabic-NM-1090,attack,digital_1,huawei,1,55,8aca034afbddcf61dffb96ca1daf30d1a1a391b52743a5fc6f17aa76b2ed7633,051f8f74a64d525f344242b53abeae55d8c9e13a8371ad68663cdb4057e6f29f
dev_val,train/attack/digital_1/iphone15pro/arabic-NM-1090.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/arabic-NM-1090.jpg,arabic-NM-1090,attack,digital_1,iphone15pro,1,63,70a21afd3ddc595cfa94478f553fa75f57b5ddd22f07b4db7a521d81eaf2ec01,affe0a055d68bea39153e11ffa990ddabcc00cc5eed027a1428923f254bf3e85
dev_val,train/attack/digital_1/scan/arabic-NM-1090.jpg,data/processed/policy_c/train/attack/digital_1/scan/arabic-NM-1090.jpg,arabic-NM-1090,attack,digital_1,scan,1,80,202ff218a1b60dc7f79cfd249bd39cdfe1e7bdd03265158eccbc6c7c07510ecf,7896c3b3a7483e097a02661308fba482cb3c7363d685803283432194c9c53e8f
dev_val,train/attack/digital_2/huawei/arabic-NM-1090.jpg,data/processed/policy_c/train/attack/digital_2/huawei/arabic-NM-1090.jpg,arabic-NM-1090,attack,digital_2,huawei,1,55,cdc536c2c0a93765fde5bfa097cdc5c2190b25e41672356d0fdf2655af6dac22,417b704a10ae419483d1978ad7418c18b8fb42f06ca66545c7a7b3e90d318f49
dev_val,train/attack/digital_2/iphone15pro/arabic-NM-1090.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/arabic-NM-1090.jpg,arabic-NM-1090,attack,digital_2,iphone15pro,1,63,5d60f3ee19b4fd81635eebd42a7f764772df703770e6ac14c2960c8e68b27710,d719a7b6d63667dbe878ee10d5f04852b465989bfa718524c6cc956b563e500e
dev_val,train/attack/digital_2/scan/arabic-NM-1090.jpg,data/processed/policy_c/train/attack/digital_2/scan/arabic-NM-1090.jpg,arabic-NM-1090,attack,digital_2,scan,1,80,f10a97d9eb779168aab7afcc87bb22ad1431d4cc8352dcfbdc6b110a490546f1,2b6da3a0dc54432cbcdc19315f03163f26f9440339383038a5b163547082c289
dev_val,train/bonafide/huawei/arabic-NM-1090.jpg,data/processed/policy_c/train/bonafide/huawei/arabic-NM-1090.jpg,arabic-NM-1090,bonafide,,huawei,0,55,6ee1fd16a075c1dcd85c21d5d65e613f44a524e6fbe81198cb882684382466af,0c1ec3ce9214c014ba322d10472d47a691b3218307d095546013e3d38784cf73
dev_val,train/bonafide/iphone15pro/arabic-NM-1090.jpg,data/processed/policy_c/train/bonafide/iphone15pro/arabic-NM-1090.jpg,arabic-NM-1090,bonafide,,iphone15pro,0,63,583dc033d62a7999a4033fd07dfd82b30a9d94eb25493c737c0f0b8e52e2aed6,e68a931c9720f4184b9eeef6b330b358ca9064867372642966dd95a06635168f
dev_val,train/bonafide/scan/arabic-NM-1090.jpg,data/processed/policy_c/train/bonafide/scan/arabic-NM-1090.jpg,arabic-NM-1090,bonafide,,scan,0,80,d72c0e36651b5807fc2f5e6c199b1304e70f3043af96f850967dff889a46e5ea,2936fa39f08a401da88377bfc110844eb187b9ffffa93ae66700c246da92f5ee
dev_val,train/attack/digital_1/huawei/chinese-001_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/chinese-001_03.jpg,chinese-001_03,attack,digital_1,huawei,1,77,b164b59032bb4f99851296a35d18f34b19d3650d339fbee4a1ef5798fd2eb0db,6e3d0e4344d30d739f9c7ef7263ebf2318c059e3a8a08e803652d17c17e418e2
dev_val,train/attack/digital_1/iphone15pro/chinese-001_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/chinese-001_03.jpg,chinese-001_03,attack,digital_1,iphone15pro,1,70,8e2699ebc3ca02e7e2d677d3f43a9fb14ea39df782619e790253e8c3dc9fa620,5167a85151bec079ca7fb942a3d746effbf4cf4fe599765d583565ca77bce711
dev_val,train/attack/digital_1/scan/chinese-001_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/chinese-001_03.jpg,chinese-001_03,attack,digital_1,scan,1,82,037aecf4c79f4c583531ce1d0818a10c2093bb1fcc6638cd70f10b773b25024d,3260b28f1568c4d381522278f740d96a22ec2b4874a03330cc7aee906ae85163
dev_val,train/attack/digital_2/huawei/chinese-001_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/chinese-001_03.jpg,chinese-001_03,attack,digital_2,huawei,1,77,25af6c40741a0a891063df433b55de843092fa3954324c0815c1fda7eacb013d,89f44d659bad2d309a716237d4d81eae9f451435719a5a92b5e0aab4dd3e8f10
dev_val,train/attack/digital_2/iphone15pro/chinese-001_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/chinese-001_03.jpg,chinese-001_03,attack,digital_2,iphone15pro,1,70,ef50fdd4eac8b3698dadb3ba9fda3e9dd2bbc1510e95b4ca586a8f6ed3014c8e,bab0ed7dd06fc24906df216e39ea25e6ca74ecdccd7c8dba78fd8a9b342b686c
dev_val,train/attack/digital_2/scan/chinese-001_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/chinese-001_03.jpg,chinese-001_03,attack,digital_2,scan,1,82,ea57d339ebeb3763f9436e5fa90aeeb069888fc043102212ff5ba580c775c2d9,8a5be599957f2d4a621b32173368b48f21cb2106511baf297a9101de1f2b9d59
dev_val,train/bonafide/huawei/chinese-001_03.jpg,data/processed/policy_c/train/bonafide/huawei/chinese-001_03.jpg,chinese-001_03,bonafide,,huawei,0,77,d0f89a737f4a14b41606dee81c08ed335c898108516c9b668f5854ffc34615f2,6175cde11881c5f4ab0179574203fca428e98a26ce8d5157e09aa06e9437d9ad
dev_val,train/bonafide/iphone15pro/chinese-001_03.jpg,data/processed/policy_c/train/bonafide/iphone15pro/chinese-001_03.jpg,chinese-001_03,bonafide,,iphone15pro,0,70,34bf709890956cb439d703002e633a754c17c12e4188b5293c9d9ab8d968c004,4faa0ffe08261d453ad0d7b7e70b749aa73b4333692222e42ae7a54545d046b5
dev_val,train/bonafide/scan/chinese-001_03.jpg,data/processed/policy_c/train/bonafide/scan/chinese-001_03.jpg,chinese-001_03,bonafide,,scan,0,82,51bf21fa4391223d5f90b545e36ac1a5f6e84e7022830f2cf183d491c59afcfa,a56c527217ae887d83bdd6f8033952a80c4935662a63258bd5583bd5414f2a8b
dev_val,train/attack/digital_1/huawei/chinese-113_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/chinese-113_03.jpg,chinese-113_03,attack,digital_1,huawei,1,85,b2147ae01370c48d066f37be5e97aa940f46d2adbe51618e8f4908b4e2ef5312,51f2e6039f67f38db17810bb427622ae97a2da213cf2cff21b07db4c5f7bd12e
dev_val,train/attack/digital_1/iphone15pro/chinese-113_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/chinese-113_03.jpg,chinese-113_03,attack,digital_1,iphone15pro,1,72,bf4cbbc51146405d7663e6f25d911e35b5772c60f83e42a92c5ee8aa5a87f32e,52fb1c67d0cc7abc69d335272391e8fe1bf627cdcdd6efe76a9bb69e476d50b9
dev_val,train/attack/digital_1/scan/chinese-113_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/chinese-113_03.jpg,chinese-113_03,attack,digital_1,scan,1,58,a7a4c7b2ef8708d3efea6bd02e5b9156a8bfb2d3108a15774a8326c401024ae7,7690ad8a52f556da50f41913ef38cc7ed622d2ba227ddebe6ae491915f9c4c23
dev_val,train/attack/digital_2/huawei/chinese-113_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/chinese-113_03.jpg,chinese-113_03,attack,digital_2,huawei,1,85,73f58b01cb3c2bd7a562fd7182c4363259c0a72d1fb08091ee8c01de56a36dc9,b2e75e9bd3ac7a7b72d07648f9b2a2ab37fa59e81f2e36e8b1aea1811372bf79
dev_val,train/attack/digital_2/iphone15pro/chinese-113_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/chinese-113_03.jpg,chinese-113_03,attack,digital_2,iphone15pro,1,72,2a0350f1a570f0010f67127f2f60134b1773cff085b0414932e68515ccf81eb1,7dcfaeef8807fa18c76f3a745c3436679a6579fb64662f332bceacd41c8685f2
dev_val,train/attack/digital_2/scan/chinese-113_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/chinese-113_03.jpg,chinese-113_03,attack,digital_2,scan,1,58,0c46cf085d875b2e3edc3ffa32d02e02a85948f41ab716fb7e376633b57251e0,314c64a3a590d2cecbe64beb5d74ab39e707ade70c024e0ee882366b29719b55
dev_val,train/bonafide/huawei/chinese-113_03.jpg,data/processed/policy_c/train/bonafide/huawei/chinese-113_03.jpg,chinese-113_03,bonafide,,huawei,0,85,359c1568b4dc1e2802350217bc8c1b89ff47e9815f5415d58a68e04480e9b9bc,76d143e5f943a990b543d59259ee610c1526a8aef39dec35a991cbaca88ad378
dev_val,train/bonafide/iphone15pro/chinese-113_03.jpg,data/processed/policy_c/train/bonafide/iphone15pro/chinese-113_03.jpg,chinese-113_03,bonafide,,iphone15pro,0,72,70a840077473d9d40624937411d49ff14c707df1407961a8d43a26c6f8a4f51e,4d2f8a7fbafea0de5c2a99a8a8baf890ed636a6fdf53d896f2ad99587e8111ea
dev_val,train/bonafide/scan/chinese-113_03.jpg,data/processed/policy_c/train/bonafide/scan/chinese-113_03.jpg,chinese-113_03,bonafide,,scan,0,58,27b5d2af61d875710377ef22eba2aa7a37580ad5319c2d00e0a16e704234f7f0,1e1a75d777dd81c623a4d28087d88f0b86894468dc81e85138ac9e42c32a4126
dev_val,train/attack/digital_1/huawei/chinese-142_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/chinese-142_03.jpg,chinese-142_03,attack,digital_1,huawei,1,60,15e8b5325287d2ea31662252568144a27df5b8b156fdc9d0a282f29574d408a8,03c590537fd0c2afde61a5751ca4faffead511e845e09f341100c4299ca6ed85
dev_val,train/attack/digital_1/iphone15pro/chinese-142_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/chinese-142_03.jpg,chinese-142_03,attack,digital_1,iphone15pro,1,56,07bc924a3214ba571ae8e70af92809340b9bbaad7dea3f8889ef04348d8a6c35,5a56e5a0c29efc210919ffefba4b3f61f5f46bc346e666edf8fd6776cb811864
dev_val,train/attack/digital_1/scan/chinese-142_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/chinese-142_03.jpg,chinese-142_03,attack,digital_1,scan,1,65,a22563908cd096007941f2748f8cb25f6e24151c7b1e1ace336c185da1934152,f9475a4377df553ac4d142144325f619101334c5c076b139a7b8cb7ba19d4546
dev_val,train/attack/digital_2/huawei/chinese-142_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/chinese-142_03.jpg,chinese-142_03,attack,digital_2,huawei,1,60,9706589f3506cd1c065c8a0b1b4ed70c2fc9a5469d447b337e14ad1cd9c35c1d,82d1420184dc011310e87688e7650ac9321721f5f38674ab8005b6b8dd59c830
dev_val,train/attack/digital_2/iphone15pro/chinese-142_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/chinese-142_03.jpg,chinese-142_03,attack,digital_2,iphone15pro,1,56,5eb17f8835f1f98e9e63561b00ed24bcee6ee474e61a2074227451ec987dcbd3,3fe8962e96404c778c8b33734dc6ec3aed00c46373e3584ec817c556ea810392
dev_val,train/attack/digital_2/scan/chinese-142_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/chinese-142_03.jpg,chinese-142_03,attack,digital_2,scan,1,65,6f69a997fb492bd228639bedeaee9167be94e32deef7628f06481b1cbd6c43e5,d89eff8ab5bc70b91ed081e847810322afb83080eac491d293b5f70b50b971c1
dev_val,train/bonafide/huawei/chinese-142_03.jpg,data/processed/policy_c/train/bonafide/huawei/chinese-142_03.jpg,chinese-142_03,bonafide,,huawei,0,60,ecd6f68d4a02f60c5b7226c3b2d2ef30ef1d876e71bb3e8057ed4f56823ccc01,d3c67f7ec6a40108c7b2c23e0fe0d41f4fea8725f7fb5b292ed221e06c852a94
dev_val,train/bonafide/iphone15pro/chinese-142_03.jpg,data/processed/policy_c/train/bonafide/iphone15pro/chinese-142_03.jpg,chinese-142_03,bonafide,,iphone15pro,0,56,59ee25cdabcec97c13ea76ac1aafb2b82fff03b8c1c78ef6315bd619f395be60,2da72df3818fb6d5819433288f694eff4eaaf5831df2fe9d0b172b7a256b1c1d
dev_val,train/bonafide/scan/chinese-142_03.jpg,data/processed/policy_c/train/bonafide/scan/chinese-142_03.jpg,chinese-142_03,bonafide,,scan,0,65,94ea31abef42a9314b3f43c73594e047bef9c4b98d8a6f18c6f521983183a158,82b238b19a3fb1b4e148ac9a050830511032b3eaf847d4855914f3b468292a2a
dev_val,train/attack/digital_1/huawei/chinese-NF-1050.jpg,data/processed/policy_c/train/attack/digital_1/huawei/chinese-NF-1050.jpg,chinese-NF-1050,attack,digital_1,huawei,1,58,b23a6b6767e58c9b8792f78068600ab692cfb34ab110d6e7830a0e3a86d961bf,2b6c889b1e45b2bf3f433cb2d00e9baa71c2feaf70e26ac7bb732f29c26054c6
dev_val,train/attack/digital_1/iphone15pro/chinese-NF-1050.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/chinese-NF-1050.jpg,chinese-NF-1050,attack,digital_1,iphone15pro,1,72,ef9e4047387f9ef7261776316ec7ecbb46e10d72876e55dcf627ab567c392e03,4828f05b119ca8201333e804052180670002e92208727649ac37b2a2aba15e47
dev_val,train/attack/digital_1/scan/chinese-NF-1050.jpg,data/processed/policy_c/train/attack/digital_1/scan/chinese-NF-1050.jpg,chinese-NF-1050,attack,digital_1,scan,1,50,884cf18df15efd5cfa977601f8d18824178db712235af67f7b2f3b38fe419b7a,98734a4c484b85dd4b684cda2a81722988d30d49ef4112558ce78d20c59088be
dev_val,train/attack/digital_2/huawei/chinese-NF-1050.jpg,data/processed/policy_c/train/attack/digital_2/huawei/chinese-NF-1050.jpg,chinese-NF-1050,attack,digital_2,huawei,1,58,c5180025e58292fb8818dc189d9d646c1765d94472480f782debe9f16827d891,046572700f49908a8b3bb296de90cb38ef4d49308fd8c5eb3521787410178a36
dev_val,train/attack/digital_2/iphone15pro/chinese-NF-1050.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/chinese-NF-1050.jpg,chinese-NF-1050,attack,digital_2,iphone15pro,1,72,5ffc52084e651d51600a50adfe2099270bee9929ff7e9fa642587a680e926db7,3975d93a06b469bc2120fe97ada6d34d6e125ac7441476e6f24274dd6a759a08
dev_val,train/attack/digital_2/scan/chinese-NF-1050.jpg,data/processed/policy_c/train/attack/digital_2/scan/chinese-NF-1050.jpg,chinese-NF-1050,attack,digital_2,scan,1,50,267f34fdbed50d0328df81ba5b5c1fff68b60319cfcaf7e080934e92618b52d1,3beb266b5e8ed86c0bdd33f618f1588016776c20088207c5e8d48378594ca2a4
dev_val,train/bonafide/huawei/chinese-NF-1050.jpg,data/processed/policy_c/train/bonafide/huawei/chinese-NF-1050.jpg,chinese-NF-1050,bonafide,,huawei,0,58,1dc3985a858fdd2be3916760afecda4d325f626c9083083116e02e1a4ad93555,83edd7b1f7f20e2ef511ce9f8f6c307869cbdebde9c7b6ff408ae85e79f2d063
dev_val,train/bonafide/iphone15pro/chinese-NF-1050.jpg,data/processed/policy_c/train/bonafide/iphone15pro/chinese-NF-1050.jpg,chinese-NF-1050,bonafide,,iphone15pro,0,72,51ba1d0c2ef4b3b8889264894fc1c0fa0121af42c1d4768e5f7b6931f845cbc4,7c96c40fdbdc0ce2b9c165ab8f3ab54ea4faed77e860077a09777086c67f9ec3
dev_val,train/bonafide/scan/chinese-NF-1050.jpg,data/processed/policy_c/train/bonafide/scan/chinese-NF-1050.jpg,chinese-NF-1050,bonafide,,scan,0,50,37a4112ffc4c3bb3db35d3c91f6e030469e4eb902f75c8f25a6fa2b8ee76c661,c81f6ba9cc6ea8c7fd4d5b2ceae33cdd3d53ec9b9cc62fd207f2af8d2ddc4e9c
dev_val,train/attack/digital_1/huawei/chinese-NF-1085.jpg,data/processed/policy_c/train/attack/digital_1/huawei/chinese-NF-1085.jpg,chinese-NF-1085,attack,digital_1,huawei,1,76,e47699245a26d4e949892613ea0d2eadedc5c970cd04c491280738d74a680922,994573cc4104a68a91e75e81447e76378fcc932b746021ffebe7e71903d18175
dev_val,train/attack/digital_1/iphone15pro/chinese-NF-1085.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/chinese-NF-1085.jpg,chinese-NF-1085,attack,digital_1,iphone15pro,1,58,8dda3ea39958e8a4556bc281f546ba002e7d9c0b95dea5d306d065453a69417f,4213a1c740616c6fb80038f1203e1660583a488dbe24dcaf36bd7c2bd63d0338
dev_val,train/attack/digital_1/scan/chinese-NF-1085.jpg,data/processed/policy_c/train/attack/digital_1/scan/chinese-NF-1085.jpg,chinese-NF-1085,attack,digital_1,scan,1,50,0ccbb75904ee6308728ffbb67f86e08554eff1a308f84ced5f7404079d2e3e82,424891a7869a25522f532969f1f389d767388695cf7497bf1da217c47b30ff2a
dev_val,train/attack/digital_2/huawei/chinese-NF-1085.jpg,data/processed/policy_c/train/attack/digital_2/huawei/chinese-NF-1085.jpg,chinese-NF-1085,attack,digital_2,huawei,1,76,b191c175f938297976663a55610c6543c966dd2c74b441657338932d1ce7e9ae,0dd52b9a140ba27c8c0cb5b55d06c97c00b695476d3923f96b47b61f251527bf
dev_val,train/attack/digital_2/iphone15pro/chinese-NF-1085.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/chinese-NF-1085.jpg,chinese-NF-1085,attack,digital_2,iphone15pro,1,58,f15b5659f6430a27b9516bd71bfcf5deeab1ac04b8b09e2587a5a15731695dcc,d9cf3cc11816ef8940218879bb1be75aaf0fc2ad01b31fa080c988c1e1610ad2
dev_val,train/attack/digital_2/scan/chinese-NF-1085.jpg,data/processed/policy_c/train/attack/digital_2/scan/chinese-NF-1085.jpg,chinese-NF-1085,attack,digital_2,scan,1,50,6898f643b7b86be7235b525f016059dfb663e5a346f0c37f7749180262042179,9e2de6bfaaf8b900f1d382f8f97e07e547305835eae0875d493b54db3327351d
dev_val,train/bonafide/huawei/chinese-NF-1085.jpg,data/processed/policy_c/train/bonafide/huawei/chinese-NF-1085.jpg,chinese-NF-1085,bonafide,,huawei,0,76,d2ac249dfc22107602da52a781586d2a32f15568c1f44fc33db650d24401ea87,56de428f24c5be49600d6d6286f6188846974cf5748f05be626f6099eb6e43ac
dev_val,train/bonafide/iphone15pro/chinese-NF-1085.jpg,data/processed/policy_c/train/bonafide/iphone15pro/chinese-NF-1085.jpg,chinese-NF-1085,bonafide,,iphone15pro,0,58,80da96e8b1cab30045deec3f904eb0f351c64a7b022efd36b0c542e20b21f682,9d8ea75beddf82ad8f299ac944cbba320483281c956017a2eba0d082108b7440
dev_val,train/bonafide/scan/chinese-NF-1085.jpg,data/processed/policy_c/train/bonafide/scan/chinese-NF-1085.jpg,chinese-NF-1085,bonafide,,scan,0,50,a9b109012f3743aeff5bd878700a538a27779db7d0e4d398cb5f6bf6b7094c03,22c8bbff1bdc29e02f3cb305225dc2328dea05f938bdb012dd99f9fca30a8658
dev_val,train/attack/digital_1/huawei/chinese-NM-1092.jpg,data/processed/policy_c/train/attack/digital_1/huawei/chinese-NM-1092.jpg,chinese-NM-1092,attack,digital_1,huawei,1,61,02f7b0b754bd7ac3992bc83eb6dac32e0bec8bbe000c530c01bc982881f7e6e6,de5fc06ba946074787d81970415989a55a180db9d05de91e4aff422a436b4890
dev_val,train/attack/digital_1/iphone15pro/chinese-NM-1092.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/chinese-NM-1092.jpg,chinese-NM-1092,attack,digital_1,iphone15pro,1,64,d4ad5594fdf061ad03072317b328cd0c2229cb333836ec8a3d53e9d8e1248348,e418e5510d6ff94846cf0f695d406b999ed98c984d9b5c057293c72f02f47585
dev_val,train/attack/digital_1/scan/chinese-NM-1092.jpg,data/processed/policy_c/train/attack/digital_1/scan/chinese-NM-1092.jpg,chinese-NM-1092,attack,digital_1,scan,1,85,f35d8d355e67740d5711972c6c3913b925ff35e288c2f82a91526134f88cc1dd,6cf552f898583ddf8b2d416c869301f6b254396ab3d7d667544aab971ea31517
dev_val,train/attack/digital_2/huawei/chinese-NM-1092.jpg,data/processed/policy_c/train/attack/digital_2/huawei/chinese-NM-1092.jpg,chinese-NM-1092,attack,digital_2,huawei,1,61,6357204096345ddfd04a68438d9452699d069e0f6c777b38419f5d986aa9f605,45296e80708af6c096ee2e10a5424ccefb51ffdde4191e192cb974ea2d3609bc
dev_val,train/attack/digital_2/iphone15pro/chinese-NM-1092.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/chinese-NM-1092.jpg,chinese-NM-1092,attack,digital_2,iphone15pro,1,64,deef1bc70b00d694fd1a23138373648f56e5862d54c8b1339b1d49fdcd4eb1d9,3ecb19ae5947cd1f22d941c1be5f68d1e5c0b97fdb870b01ad20467510b31e3c
dev_val,train/attack/digital_2/scan/chinese-NM-1092.jpg,data/processed/policy_c/train/attack/digital_2/scan/chinese-NM-1092.jpg,chinese-NM-1092,attack,digital_2,scan,1,85,8c08ad6fd72c20acd82f776a1a0f4dd8435e9a78e83248835d741b101235ece6,cfbbc8d4f6b6cdcbceeeb0802e60faa57d73f83315a6ca4a1eb2affdac9b0543
dev_val,train/bonafide/huawei/chinese-NM-1092.jpg,data/processed/policy_c/train/bonafide/huawei/chinese-NM-1092.jpg,chinese-NM-1092,bonafide,,huawei,0,61,5d266bc135b17db411b13ccf20ff97aca62dc4ad10b37ff20fcfa054b45a63b7,4b542a4c0b5172bed9eba3ab69b2e6fac2de26f305d9e762f4c643108ac5abba
dev_val,train/bonafide/iphone15pro/chinese-NM-1092.jpg,data/processed/policy_c/train/bonafide/iphone15pro/chinese-NM-1092.jpg,chinese-NM-1092,bonafide,,iphone15pro,0,64,2b24a87358cd0ed49ac245cfcc7b87aa00444b6568cee7c13bbfd99cb5fa3ce1,949f8e1618f73cdd30a3a52f709095c0bcd4372f6144a310d1385d05e79852e6
dev_val,train/bonafide/scan/chinese-NM-1092.jpg,data/processed/policy_c/train/bonafide/scan/chinese-NM-1092.jpg,chinese-NM-1092,bonafide,,scan,0,85,2ed98b135ed88ad7f4331a1ba1efc4c68cd2cb9a55c4a9ba897908c71f5e1a2a,759aad7960537b5d18d55eb541ec9653c703dc4e8c5c6c5d41530a53707b4248
dev_val,train/attack/digital_1/huawei/french-019_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/french-019_03.jpg,french-019_03,attack,digital_1,huawei,1,77,e9ea4db5d5f41b0709648628e697bc8bbbd59390ac77532ebe843f417efae21b,b19d506828548329f6084192a57cd94bd852d2caef9028820688f3e3b3ee53eb
dev_val,train/attack/digital_1/iphone15pro/french-019_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/french-019_03.jpg,french-019_03,attack,digital_1,iphone15pro,1,50,b423262b600d30325e8629cc3803f6961736fba37cddba13b948f507b513f6fc,cc9498b2e6d8d97e2d62b3f6db232f1924a1b5e6a31908d789835d7b7ed8ca65
dev_val,train/attack/digital_1/scan/french-019_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/french-019_03.jpg,french-019_03,attack,digital_1,scan,1,82,d54ef73c55a527114ed1bd7de290cda05b044aafe1aaf402e44e896ccdfa18c0,338dfdebc190afe101539979626007fd4a9ce879b99d0abf871e86e553347225
dev_val,train/attack/digital_2/huawei/french-019_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/french-019_03.jpg,french-019_03,attack,digital_2,huawei,1,77,8d311a6a1b47ace71edb7f4f425c651b2713ad180d0f7f56f359549c35f43bc4,7faa1b6f6fe10f259dbd18d44d2a215f77152dd0872bdea1f08b5fb7c3f5fc8b
dev_val,train/attack/digital_2/iphone15pro/french-019_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/french-019_03.jpg,french-019_03,attack,digital_2,iphone15pro,1,50,b31ddaa5143f68d86be8c02ecdda4cbee7062affd0dd8e6fdbe090ca2ffc5642,caa109f68fecac561114c9582eafcd456071a429a053d543af323bbf9274ae47
dev_val,train/attack/digital_2/scan/french-019_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/french-019_03.jpg,french-019_03,attack,digital_2,scan,1,82,939f8cd435d3b2d8788f772435c593acc92f923276b081a787e581e1ea708cca,959393842920ca933b2f71eec77daa43dd8ff1a7f96cf8eebcf092f15ec8131e
dev_val,train/bonafide/huawei/french-019_03.jpg,data/processed/policy_c/train/bonafide/huawei/french-019_03.jpg,french-019_03,bonafide,,huawei,0,77,ad16b77ffdd7b50d47d9670cd83f78efe91b933aab783c87bfec23163cde0d47,d2debd7c9ba1891721020d8009b9783e4f65f0ce09c5b59e71eae7b2167f6482
dev_val,train/bonafide/iphone15pro/french-019_03.jpg,data/processed/policy_c/train/bonafide/iphone15pro/french-019_03.jpg,french-019_03,bonafide,,iphone15pro,0,50,f5ea958159de4b68741af2453125589eb80d5aec92aa4711bb36dee1fd7e8e16,69f29b7b7745de1f87646c98eec282145060cfc2c6d78cc0473160f9ca5e871b
dev_val,train/bonafide/scan/french-019_03.jpg,data/processed/policy_c/train/bonafide/scan/french-019_03.jpg,french-019_03,bonafide,,scan,0,82,4cfe8c98a1a80c71b0ddbabb61304949e0b5fd0fa8e60be810c4ff30f75a431e,7b06c96bb74f031dab569dea2cf6d77c31c31938ef112b0b2a103faccdd1d2ba
dev_val,train/attack/digital_1/huawei/french-114_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/french-114_03.jpg,french-114_03,attack,digital_1,huawei,1,75,3f04ec702d3aebae1dec4df98b2d0e6f10f236b66d9d286208a8aa9ee71489f8,16dd7ebe8835df821dbcb76ef6a708b1829e83d7326b1dc57e1703aaec0f3d6a
dev_val,train/attack/digital_1/iphone15pro/french-114_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/french-114_03.jpg,french-114_03,attack,digital_1,iphone15pro,1,64,cc6c31d137281f4f670c3437cc2e5cbbcb6b5aa6c85b0f8d01b58c3fc6a44e03,da6d94df0cf8d7ead20963b39b54625510855dcd4d1228b71f290a8af3cc9a7a
dev_val,train/attack/digital_1/scan/french-114_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/french-114_03.jpg,french-114_03,attack,digital_1,scan,1,61,d88bd222a8526bf9ce4a5c76c723695f1a0a6f30c6f6c3539caaa80e237d2a3b,5ba8dd8864a15d089b833c849bdccc9157a89971c151bee1d9a2ed7081c6109c
