image_path,file_stem,hardware_source,digital3_width,digital3_height,digital3_content_width,digital3_pad,split,parent_width,parent_height,parent_content_width,parent_pad,native_dimensions_match,r512_content_width_match,padding_match
test/attack/digital_3/scan/turkiye-NF-1054.jpg,turkiye-NF-1054,scan,1993,1250,816,48,project_train,1993,1250,816,48,True,True,True
test/attack/digital_3/scan/turkiye-NF-1103.jpg,turkiye-NF-1103,scan,1997,1251,817,47,project_train,1997,1251,817,47,True,True,True
test/attack/digital_3/scan/turkiye-NM-1011.jpg,turkiye-NM-1011,scan,1995,1249,818,46,project_train,1995,1249,818,46,True,True,True
test/attack/digital_3/scan/turkiye-NM-1019.jpg,turkiye-NM-1019,scan,1995,1249,818,46,project_train,1995,1249,818,46,True,True,True
test/attack/digital_3/scan/turkiye-NM-1033.jpg,turkiye-NM-1033,scan,1992,1251,815,49,project_train,1992,1251,815,49,True,True,True
test/attack/digital_3/scan/turkiye-NM-1055.jpg,turkiye-NM-1055,scan,1992,1249,817,47,dev_val,1992,1249,817,47,True,True,True
test/attack/digital_3/scan/ukraine-006_03.jpg,ukraine-006_03,scan,1994,1245,820,44,project_train,1994,1245,820,44,True,True,True
test/attack/digital_3/scan/ukraine-007_03.jpg,ukraine-007_03,scan,1991,1253,814,50,project_train,1991,1253,814,50,True,True,True
test/attack/digital_3/scan/ukraine-025_03.jpg,ukraine-025_03,scan,1995,1251,816,48,dev_val,1995,1251,816,48,True,True,True
test/attack/digital_3/scan/ukraine-030_03.jpg,ukraine-030_03,scan,1994,1249,817,47,project_train,1994,1249,817,47,True,True,True
test/attack/digital_3/scan/ukraine-103_03.jpg,ukraine-103_03,scan,2000,1242,824,40,project_train,2000,1242,824,40,True,True,True
test/attack/digital_3/scan/ukraine-NF-1005.jpg,ukraine-NF-1005,scan,1994,1247,819,45,project_train,1994,1247,819,45,True,True,True
test/attack/digital_3/scan/ukraine-NF-1015.jpg,ukraine-NF-1015,scan,1993,1246,819,45,project_train,1993,1246,819,45,True,True,True
test/attack/digital_3/scan/ukraine-NF-1021.jpg,ukraine-NF-1021,scan,1989,1250,815,49,project_train,1989,1250,815,49,True,True,True
test/attack/digital_3/scan/ukraine-NF-1032.jpg,ukraine-NF-1032,scan,1997,1250,818,46,project_train,1997,1250,818,46,True,True,True
test/attack/digital_3/scan/ukraine-NF-1057.jpg,ukraine-NF-1057,scan,1991,1250,816,48,project_train,1991,1250,816,48,True,True,True
test/attack/digital_3/scan/ukraine-NF-1068.jpg,ukraine-NF-1068,scan,1996,1248,819,45,dev_val,1996,1248,819,45,True,True,True
test/attack/digital_3/scan/ukraine-NF-1073.jpg,ukraine-NF-1073,scan,1996,1249,818,46,dev_val,1996,1249,818,46,True,True,True
test/attack/digital_3/scan/ukraine-NF-1077.jpg,ukraine-NF-1077,scan,1989,1249,815,49,project_train,1989,1249,815,49,True,True,True
test/attack/digital_3/scan/ukraine-NF-1084.jpg,ukraine-NF-1084,scan,1991,1249,816,48,project_train,1991,1249,816,48,True,True,True
test/attack/digital_3/scan/ukraine-NF-1087.jpg,ukraine-NF-1087,scan,1994,1252,815,49,project_train,1994,1252,815,49,True,True,True
test/attack/digital_3/scan/ukraine-NF-1106.jpg,ukraine-NF-1106,scan,1996,1247,820,44,dev_val,1996,1247,820,44,True,True,True
test/attack/digital_3/scan/ukraine-NM-1007.jpg,ukraine-NM-1007,scan,1992,1252,815,49,project_train,1992,1252,815,49,True,True,True
test/attack/digital_3/scan/usa-009_03.jpg,usa-009_03,scan,1993,1246,819,45,project_train,1993,1246,819,45,True,True,True
test/attack/digital_3/scan/usa-011_03.jpg,usa-011_03,scan,1999,1251,818,46,project_train,1999,1251,818,46,True,True,True
test/attack/digital_3/scan/usa-016_03.jpg,usa-016_03,scan,1993,1248,818,46,project_train,1993,1248,818,46,True,True,True
test/attack/digital_3/scan/usa-034_03.jpg,usa-034_03,scan,1993,1250,816,48,dev_val,1993,1250,816,48,True,True,True
test/attack/digital_3/scan/usa-043_03.jpg,usa-043_03,scan,1990,1250,815,49,project_train,1990,1250,815,49,True,True,True
test/attack/digital_3/scan/usa-063_03.jpg,usa-063_03,scan,1993,1248,818,46,project_train,1993,1248,818,46,True,True,True
test/attack/digital_3/scan/usa-067_03.jpg,usa-067_03,scan,1997,1248,819,45,dev_val,1997,1248,819,45,True,True,True
test/attack/digital_3/scan/usa-117_03.jpg,usa-117_03,scan,1996,1249,818,46,project_train,1996,1249,818,46,True,True,True
test/attack/digital_3/scan/usa-134_03.jpg,usa-134_03,scan,1995,1251,816,48,project_train,1995,1251,816,48,True,True,True
test/attack/digital_3/scan/usa-136_03.jpg,usa-136_03,scan,1996,1247,820,44,project_train,1996,1247,820,44,True,True,True
test/attack/digital_3/scan/usa-137_03.jpg,usa-137_03,scan,1992,1251,815,49,project_train,1992,1251,815,49,True,True,True
test/attack/digital_3/scan/usa-NF-1004.jpg,usa-NF-1004,scan,1994,1249,817,47,project_train,1994,1249,817,47,True,True,True
test/attack/digital_3/scan/usa-NF-1009.jpg,usa-NF-1009,scan,1993,1245,820,44,project_train,1993,1245,820,44,True,True,True
test/attack/digital_3/scan/usa-NF-1017.jpg,usa-NF-1017,scan,1995,1251,816,48,project_train,1995,1251,816,48,True,True,True
test/attack/digital_3/scan/usa-NF-1036.jpg,usa-NF-1036,scan,1999,1245,822,42,dev_val,1999,1245,822,42,True,True,True
test/attack/digital_3/scan/usa-NF-1044.jpg,usa-NF-1044,scan,1994,1251,816,48,project_train,1994,1251,816,48,True,True,True
test/attack/digital_3/scan/usa-NF-1046.jpg,usa-NF-1046,scan,1992,1250,816,48,project_train,1992,1250,816,48,True,True,True
test/attack/digital_3/scan/usa-NF-1051.jpg,usa-NF-1051,scan,1989,1249,815,49,project_train,1989,1249,815,49,True,True,True
test/attack/digital_3/scan/usa-NF-1062.jpg,usa-NF-1062,scan,1996,1244,822,42,project_train,1996,1244,822,42,True,True,True
test/attack/digital_3/scan/usa-NF-1065.jpg,usa-NF-1065,scan,1995,1248,818,46,dev_val,1995,1248,818,46,True,True,True
test/attack/digital_3/scan/usa-NF-1071.jpg,usa-NF-1071,scan,1998,1248,820,44,project_train,1998,1248,820,44,True,True,True
test/attack/digital_3/scan/usa-NF-1076.jpg,usa-NF-1076,scan,1993,1252,815,49,dev_val,1993,1252,815,49,True,True,True
test/attack/digital_3/scan/usa-NF-1093.jpg,usa-NF-1093,scan,1997,1247,820,44,project_train,1997,1247,820,44,True,True,True
test/attack/digital_3/scan/usa-NF-1094.jpg,usa-NF-1094,scan,1992,1248,817,47,project_train,1992,1248,817,47,True,True,True
test/attack/digital_3/scan/usa-NM-1038.jpg,usa-NM-1038,scan,1993,1250,816,48,dev_val,1993,1250,816,48,True,True,True
test/attack/digital_3/scan/usa-NM-1052.jpg,usa-NM-1052,scan,1995,1251,816,48,project_train,1995,1251,816,48,True,True,True
