bonafide_image_path,file_stem,hardware_source,annotation_source_image_path,annotation_source_variant,target_width,target_height,source_width,source_height,same_file_stem,same_hardware_source,same_dimensions,annotation_provenance
test/bonafide/scan/singapore-flickr_M_15788105142_89e9bca209_k.jpg,singapore-flickr_M_15788105142_89e9bca209_k,scan,test/attack/textdiffuserft_bfei/scan/singapore-flickr_M_15788105142_89e9bca209_k.jpg,textdiffuserft_bfei,1995,1248,1995,1248,True,True,True,original_only
test/bonafide/scan/singapore-flickr_M_21893334161_8c8b011508_k.jpg,singapore-flickr_M_21893334161_8c8b011508_k,scan,test/attack/facedancer/scan/singapore-flickr_M_21893334161_8c8b011508_k.jpg,facedancer,1995,1248,1995,1248,True,True,True,original_only
test/bonafide/scan/singapore-flickr_M_22512816725_a88536de72_c.jpg,singapore-flickr_M_22512816725_a88536de72_c,scan,test/attack/facedancer/scan/singapore-flickr_M_22512816725_a88536de72_c.jpg,facedancer,1997,1246,1997,1246,True,True,True,original_only
test/bonafide/scan/singapore-flickr_M_22942161980_136669b7da_c.jpg,singapore-flickr_M_22942161980_136669b7da_c,scan,test/attack/facedancer/scan/singapore-flickr_M_22942161980_136669b7da_c.jpg,facedancer,1995,1248,1995,1248,True,True,True,original_only
test/bonafide/scan/singapore-flickr_M_23543328125_d9409d5ae0_c.jpg,singapore-flickr_M_23543328125_d9409d5ae0_c,scan,test/attack/textdiffuserft_bfei/scan/singapore-flickr_M_23543328125_d9409d5ae0_c.jpg,textdiffuserft_bfei,1999,1245,1999,1245,True,True,True,original_only
test/bonafide/scan/singapore-flickr_M_24170605047_501e882ccc_o.jpg,singapore-flickr_M_24170605047_501e882ccc_o,scan,test/attack/textdiffuserft_bfei/scan/singapore-flickr_M_24170605047_501e882ccc_o.jpg,textdiffuserft_bfei,1995,1248,1995,1248,True,True,True,original_only
test/bonafide/scan/singapore-flickr_M_30456580904_06749c0622_c.jpg,singapore-flickr_M_30456580904_06749c0622_c,scan,test/attack/textdiffuserft_bfei/scan/singapore-flickr_M_30456580904_06749c0622_c.jpg,textdiffuserft_bfei,1994,1248,1994,1248,True,True,True,original_only
test/bonafide/scan/singapore-flickr_M_30518529884_4cf8f091df_c.jpg,singapore-flickr_M_30518529884_4cf8f091df_c,scan,test/attack/textdiffuserft_bfei/scan/singapore-flickr_M_30518529884_4cf8f091df_c.jpg,textdiffuserft_bfei,1995,1246,1995,1246,True,True,True,original_only
test/bonafide/scan/singapore-flickr_M_31226087931_7b83422543_c.jpg,singapore-flickr_M_31226087931_7b83422543_c,scan,test/attack/textdiffuserft_bfei/scan/singapore-flickr_M_31226087931_7b83422543_c.jpg,textdiffuserft_bfei,1996,1248,1996,1248,True,True,True,original_only
test/bonafide/scan/singapore-flickr_M_31226135201_5aa42a5a13_c.jpg,singapore-flickr_M_31226135201_5aa42a5a13_c,scan,test/attack/facedancer/scan/singapore-flickr_M_31226135201_5aa42a5a13_c.jpg,facedancer,1994,1246,1994,1246,True,True,True,original_only
test/bonafide/scan/singapore-flickr_M_31244514601_d2cb0773d7_c.jpg,singapore-flickr_M_31244514601_d2cb0773d7_c,scan,test/attack/facedancer/scan/singapore-flickr_M_31244514601_d2cb0773d7_c.jpg,facedancer,1994,1245,1994,1245,True,True,True,original_only
test/bonafide/scan/singapore-flickr_M_31340377345_6781e5f574_k.jpg,singapore-flickr_M_31340377345_6781e5f574_k,scan,test/attack/facedancer/scan/singapore-flickr_M_31340377345_6781e5f574_k.jpg,facedancer,1994,1252,1994,1252,True,True,True,original_only
test/bonafide/scan/singapore-flickr_M_33525333882_5cf0c0382a_k.jpg,singapore-flickr_M_33525333882_5cf0c0382a_k,scan,test/attack/facedancer/scan/singapore-flickr_M_33525333882_5cf0c0382a_k.jpg,facedancer,1997,1247,1997,1247,True,True,True,original_only
test/bonafide/scan/singapore-flickr_M_37019084692_714cba8ac1_k.jpg,singapore-flickr_M_37019084692_714cba8ac1_k,scan,test/attack/textdiffuserft_bfei/scan/singapore-flickr_M_37019084692_714cba8ac1_k.jpg,textdiffuserft_bfei,1999,1243,1999,1243,True,True,True,original_only
test/bonafide/scan/singapore-flickr_M_46826659491_bab820563f_c.jpg,singapore-flickr_M_46826659491_bab820563f_c,scan,test/attack/textdiffuserft_bfei/scan/singapore-flickr_M_46826659491_bab820563f_c.jpg,textdiffuserft_bfei,1997,1248,1997,1248,True,True,True,original_only
test/bonafide/scan/singapore-flickr_M_50611940256_8405427c78_k.jpg,singapore-flickr_M_50611940256_8405427c78_k,scan,test/attack/textdiffuserft_bfei/scan/singapore-flickr_M_50611940256_8405427c78_k.jpg,textdiffuserft_bfei,1993,1251,1993,1251,True,True,True,original_only
